longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.8,34.05,5,4536,1178.0,2485,909,4.1118,210821.0,<1H OCEAN
-121.43,38.61,33,2289,576.0,1100,503,2.1694,98506.0,INLAND
-121.8,36.72,14,2493,407.0,1296,418,5.4508,270183.0,<1H OCEAN
-122.02,37.58,15,3052,760.0,2097,728,3.3617,225345.0,NEAR BAY
-119.32,36.19,11,1281,291.0,861,313,1.0962,54902.0,INLAND
-118.2,33.81,46,1388,254.0,742,241,4.6458,217789.0,NEAR OCEAN
-117.91,33.75,8,2346,679.0,3842,674,3.0635,175072.0,<1H OCEAN
-118.13,34.02,38,1243,310.0,788,286,2.5852,181776.0,<1H OCEAN
-118.12,34.7,7,4915,885.0,2833,874,4.3229,141121.0,INLAND
-122.41,37.75,52,2164,606.0,2034,513,2.0325,243495.0,NEAR BAY
-118.26,34.09,51,1532,366.0,669,333,3.6434,237644.01,<1H OCEAN
-122.29,37.92,36,1450,235.0,568,234,6.0,324428.02,NEAR BAY
-117.43,34.1,34,1345,265.0,834,290,3.7011,105297.0,INLAND
-117.9,33.71,16,4208,630.0,2592,662,6.1966,289190.02,<1H OCEAN
-118.43,33.9,27,1536,377.0,553,326,5.4088,414873.35,<1H OCEAN
-121.43,36.5,14,1835,468.0,1867,461,2.3879,123600.0,<1H OCEAN
-120.45,37.32,21,1318,202.0,618,197,4.8214,128398.0,INLAND
-118.25,33.93,40,975,270.0,1068,270,0.9889,91836.0,<1H OCEAN
-122.5,37.74,45,1771,349.0,1098,342,3.7552,273488.0,NEAR OCEAN
-122.04,37.95,29,866,138.0,341,133,4.7188,223314.0,NEAR BAY
-117.34,34.02,28,2683,708.0,2047,636,2.275,90491.0,INLAND
-118.26,33.9,38,1566,318.0,981,318,4.0234,149834.01,<1H OCEAN
-120.45,34.94,24,1702,447.0,1240,417,2.4091,127676.0,<1H OCEAN
-117.24,33.18,19,3337,565.0,1646,554,5.0195,234484.0,<1H OCEAN
-118.15,34.18,46,2230,488.0,1985,456,2.2328,158000.0,<1H OCEAN
-122.16,37.46,45,2068,348.0,844,366,6.227,418920.34,NEAR BAY
-117.95,33.78,9,3553,1035.0,2017,986,2.9726,187210.0,<1H OCEAN
-119.05,34.13,12,57,22.0,69,15,5.0066,303636.13,NEAR OCEAN
-118.3,33.98,44,1597,388.0,902,321,1.9556,103462.0,<1H OCEAN
-120.98,37.69,18,3176,468.0,1296,471,5.5684,202116.0,INLAND
-118.27,34.05,52,1292,864.0,2081,724,0.9563,246952.04,<1H OCEAN
-122.41,37.8,52,1866,748.0,2957,710,1.8295,238556.05,NEAR BAY
-117.98,33.99,26,3343,455.0,1429,457,7.0778,372547.04,<1H OCEAN
-121.93,37.31,26,2182,704.0,1638,704,2.8981,208736.0,<1H OCEAN
-121.44,38.61,33,1591,466.0,1000,418,1.0467,72326.0,INLAND
-118.28,34.76,19,3430,601.0,1817,571,4.7875,138606.0,INLAND
-117.02,32.79,36,2211,384.0,868,329,4.0491,163336.0,<1H OCEAN
-117.21,34.08,5,5749,1385.0,2382,1088,3.0587,111441.0,INLAND
-118.21,34.05,45,2146,607.0,2868,625,2.121,144865.0,<1H OCEAN
-121.22,37.8,37,1038,222.0,521,211,2.125,108202.0,INLAND
-122.45,37.77,52,2645,626.0,1275,553,3.35,405392.14,NEAR BAY
-121.87,37.46,43,91,12.0,58,16,15.0001,239313.08,<1H OCEAN
-118.26,34.02,38,980,285.0,1308,310,1.5652,119676.0,<1H OCEAN
-117.23,32.73,35,2914,683.0,1562,638,2.5259,241039.0,NEAR OCEAN
-118.25,34.23,41,1979,496.0,1157,459,4.4083,271579.02,<1H OCEAN
-118.15,33.78,17,1584,435.0,904,406,2.0875,145988.0,NEAR OCEAN
-117.48,33.91,22,3611,666.0,1869,649,4.2207,157033.0,INLAND
-122.06,38.26,36,1248,221.0,672,222,3.3839,119188.0,INLAND
-117.12,32.7,36,1011,253.0,763,226,1.8187,83200.0,NEAR OCEAN
-121.87,37.35,27,3500,1036.0,3019,955,2.9222,185525.0,<1H OCEAN
-118.15,33.88,24,4232,1092.0,2688,1035,2.52,178321.0,<1H OCEAN
-122.55,38.07,5,1495,235.0,555,201,6.7232,335071.09,NEAR BAY
-118.05,34.13,23,3264,729.0,1475,668,3.735,280678.0,INLAND
-119.02,35.43,39,2033,370.0,956,379,3.1736,79853.0,INLAND
-122.42,37.73,52,3230,654.0,1765,611,3.3333,245805.0,NEAR BAY
-122.53,37.97,52,1560,451.0,700,419,2.5125,215679.01,NEAR BAY
-122.21,37.78,44,1729,414.0,1240,393,2.3125,119805.0,NEAR BAY
-117.29,34.15,42,1811,345.0,856,352,2.9667,92965.0,INLAND
-117.98,33.68,24,4177,,1704,606,6.2473,282493.0,<1H OCEAN
-122.18,38.17,7,4093,651.0,2228,646,5.2523,196541.0,NEAR BAY
-117.98,33.71,24,3430,548.0,1601,512,5.6825,268174.0,<1H OCEAN
-118.34,35.27,10,2939,605.0,1167,446,2.3917,82499.0,INLAND
-121.38,38.55,23,2790,430.0,1407,460,4.3288,134815.0,INLAND
-118.32,34.09,32,563,191.0,626,185,2.0341,191453.0,<1H OCEAN
-121.5,38.58,5,761,306.0,2031,295,0.7526,150195.0,INLAND
-118.3,34.19,52,1704,277.0,746,262,4.7986,317069.02,<1H OCEAN
-116.42,33.76,14,16921,2837.0,2524,1262,7.6281,306032.0,INLAND
-118.27,34.15,14,1744,536.0,1494,531,3.2171,228976.0,<1H OCEAN
-117.98,34.1,22,5661,1209.0,5389,1178,3.7727,159155.0,INLAND
-115.64,32.8,23,1228,235.0,569,235,3.1667,76927.0,INLAND
-119.73,36.68,32,755,205.0,681,207,1.7986,60681.0,INLAND
-118.6,34.13,20,14291,1934.0,5452,1875,9.1232,488935.83,<1H OCEAN
-118.3,34.04,50,1757,522.0,2080,488,1.7225,146774.0,<1H OCEAN
-120.68,35.25,16,4208,897.0,1634,806,2.2868,224653.01,NEAR OCEAN
-122.3,37.56,36,1379,228.0,750,227,5.5381,335157.01,NEAR OCEAN
-119.25,35.77,35,1618,378.0,1449,398,1.6786,49810.0,INLAND
-122.23,37.78,52,472,146.0,415,126,2.6429,123651.0,NEAR BAY
-122.23,37.46,33,2643,464.0,1015,427,4.2232,345533.09,NEAR OCEAN
-121.57,39.76,20,1384,257.0,557,232,2.0882,84002.0,INLAND
-118.98,35.36,15,1482,338.0,1059,279,1.2617,53479.0,INLAND
-118.32,34.08,46,2038,534.0,1250,525,2.4196,242600.0,<1H OCEAN
-119.71,34.41,31,1034,319.0,997,308,2.6538,237638.0,NEAR OCEAN
-118.43,37.4,19,2460,405.0,1225,425,4.1576,139447.0,INLAND
-117.29,34.12,47,1648,432.0,1308,385,1.2069,70524.0,INLAND
-118.59,34.22,17,6015,1464.0,3056,1347,4.0077,254367.02,<1H OCEAN
-117.38,34.12,17,5959,1208.0,4115,1088,2.4053,114939.0,INLAND
-117.94,33.86,36,2824,493.0,1394,507,4.6477,205472.0,<1H OCEAN
-118.98,36.06,33,2043,443.0,1497,417,2.343,61316.0,INLAND
-118.49,34.27,33,3047,527.0,1578,507,4.58,231332.0,<1H OCEAN
-121.63,39.82,11,3974,727.0,1610,634,2.6147,95681.0,INLAND
-117.03,32.73,38,3174,606.0,1557,619,3.5861,142292.0,NEAR OCEAN
-118.32,33.79,32,2381,467.0,1264,488,4.1477,323509.0,<1H OCEAN
-122.43,37.73,52,1142,224.0,494,206,5.0602,307108.04,NEAR BAY
-121.91,36.59,31,2034,335.0,966,322,4.6964,282248.0,NEAR OCEAN
-118.21,33.94,34,892,318.0,1443,341,2.1903,144929.0,<1H OCEAN
-117.59,33.67,29,1223,215.0,633,204,6.5143,347543.18,<1H OCEAN
-118.33,33.91,39,1224,312.0,1106,333,3.3491,182739.0,<1H OCEAN
-121.64,36.8,18,5915,1000.0,2975,975,4.5812,246560.0,<1H OCEAN
-122.48,37.75,49,2203,407.0,1052,405,4.4375,332822.01,NEAR BAY
-122.42,37.8,52,1777,486.0,932,427,3.3643,476703.7,NEAR BAY
-118.39,34.17,26,3345,818.0,1599,773,3.3516,267014.01,<1H OCEAN
-121.37,38.42,18,2643,502.0,1755,541,3.3281,117012.0,INLAND
-124.14,40.78,35,2426,423.0,982,432,3.4219,93725.0,NEAR OCEAN
-118.32,33.89,34,2675,560.0,1270,492,4.5053,216140.0,<1H OCEAN
-122.41,37.75,52,3065,622.0,1405,606,3.7813,280029.0,NEAR BAY
-117.39,33.93,26,3014,494.0,1832,485,4.8333,147552.0,INLAND
-120.23,37.86,16,324,61.0,135,61,2.4615,141272.0,INLAND
-121.91,37.29,36,945,149.0,371,158,5.6266,321571.04,<1H OCEAN
-114.65,32.79,21,44,33.0,64,27,0.8571,54427.0,INLAND
-117.78,33.97,2,556,63.0,179,54,8.4411,380765.08,<1H OCEAN
-118.45,37.37,26,3135,524.0,1385,523,4.337,146408.0,INLAND
-117.85,33.61,14,4340,741.0,1505,670,7.5674,321806.04,<1H OCEAN
-122.01,36.98,47,2403,517.0,1144,455,2.5954,238136.0,NEAR OCEAN
-118.2,33.93,40,1929,417.0,1780,419,3.4402,150308.0,<1H OCEAN
-121.91,36.62,40,1292,271.0,504,230,2.475,223639.0,<1H OCEAN
-118.18,33.87,38,2664,626.0,1627,604,3.7527,170777.0,<1H OCEAN
-122.05,37.38,24,2424,501.0,1367,507,4.072,290340.0,<1H OCEAN
-118.26,34.0,37,2615,697.0,2484,630,1.9208,108294.0,<1H OCEAN
-118.19,34.02,40,474,124.0,546,121,2.3438,138727.0,<1H OCEAN
-121.21,38.75,11,4552,639.0,2006,623,4.3962,186699.0,INLAND
-117.63,33.62,9,4257,785.0,1293,745,3.7139,202687.01,<1H OCEAN
-121.71,38.72,32,710,155.0,550,154,2.8882,112445.0,INLAND
-121.88,37.67,25,2244,301.0,937,324,6.4524,281254.01,INLAND
-118.37,34.21,36,1392,326.0,1181,303,3.1563,166897.0,<1H OCEAN
-118.25,34.01,43,1575,475.0,1980,469,1.7425,105688.0,<1H OCEAN
-117.79,35.21,4,2,2.0,6,2,2.375,206304.2,INLAND
-118.24,34.03,52,142,47.0,137,45,1.8333,173898.01,<1H OCEAN
-120.99,37.66,46,1750,347.0,754,356,2.9137,114064.0,INLAND
-122.56,37.97,52,1833,324.0,735,306,4.6944,336698.04,NEAR BAY
-122.43,37.77,52,2416,620.0,1188,591,2.3887,301136.05,NEAR BAY
-121.91,37.93,13,1610,198.0,703,217,8.7059,336858.02,INLAND
-118.43,33.99,43,2483,548.0,1212,493,4.0189,343666.06,<1H OCEAN
-122.19,39.91,39,2467,529.0,1433,502,1.8571,61010.0,INLAND
-118.28,34.0,48,1514,376.0,1353,344,2.1607,116654.0,<1H OCEAN
-118.15,34.11,52,1000,192.0,363,158,4.2981,245538.0,<1H OCEAN
-121.99,36.98,40,1104,224.0,669,215,4.3409,244805.0,NEAR OCEAN
-118.87,34.2,26,1924,245.0,775,244,7.001,360323.03,<1H OCEAN
-122.5,37.74,44,2527,518.0,1434,444,3.875,285608.0,NEAR OCEAN
-122.26,37.5,24,2307,510.0,842,507,3.6111,310117.01,NEAR OCEAN
-118.95,34.17,23,2630,404.0,1184,385,5.2955,321812.09,<1H OCEAN
-122.72,38.45,41,1743,373.0,780,357,3.1467,170733.0,<1H OCEAN
-122.86,38.42,38,1166,223.0,584,225,3.6667,191604.0,<1H OCEAN
-121.79,38.67,30,2602,401.0,981,405,4.7222,179262.0,INLAND
-119.19,34.22,26,3175,736.0,2460,775,3.125,203739.0,NEAR OCEAN
-121.7,38.65,22,1360,282.0,808,229,2.4167,98429.0,INLAND
-119.68,36.81,16,2668,454.0,1536,457,3.9792,89643.0,INLAND
-121.91,36.6,35,2605,410.0,1110,406,5.5519,334018.02,NEAR OCEAN
-117.68,33.48,15,1786,299.0,727,293,5.0527,264362.04,<1H OCEAN
-121.28,38.14,38,2803,500.0,1223,509,4.119,153262.0,INLAND
-117.24,33.36,11,2786,480.0,1250,450,4.5,225929.01,<1H OCEAN
-117.13,32.96,15,2267,292.0,1180,289,6.712,277787.0,<1H OCEAN
-122.38,41.43,45,2245,448.0,1155,421,1.6509,61873.0,INLAND
-122.04,37.99,36,2765,495.0,1478,441,4.125,160330.0,NEAR BAY
-121.81,38.84,37,352,65.0,238,67,2.8542,137801.0,INLAND
-122.31,37.56,45,1685,321.0,815,314,4.2955,307370.02,NEAR OCEAN
-118.28,33.82,30,3615,760.0,2813,752,5.3849,247499.03,<1H OCEAN
-122.64,38.25,31,2554,515.0,1507,533,3.8,210363.01,<1H OCEAN
-118.27,34.16,15,5036,1299.0,3164,1175,2.9148,235524.0,<1H OCEAN
-117.06,32.71,11,2397,523.0,1566,514,3.8687,133822.0,NEAR OCEAN
-122.06,37.38,21,1798,399.0,837,410,5.6999,343853.09,NEAR BAY
-118.11,34.01,41,815,252.0,775,231,2.2847,167761.0,<1H OCEAN
-118.23,34.09,41,438,201.0,690,161,2.0476,156769.0,<1H OCEAN
-118.2,33.94,44,1413,298.0,1200,307,3.5125,158894.0,<1H OCEAN
-118.41,33.93,22,2514,605.0,1225,568,4.1818,357089.03,<1H OCEAN
-118.2,33.94,45,1818,408.0,1705,373,4.0441,160959.0,<1H OCEAN
-122.87,38.61,23,2676,521.0,1456,500,3.7361,194074.0,<1H OCEAN
-118.04,34.04,32,1619,323.0,1492,342,3.5,159658.0,<1H OCEAN
-118.38,33.81,36,1018,148.0,329,169,10.5045,500001.0,NEAR OCEAN
-118.2,34.12,41,1908,503.0,1557,453,2.9194,173808.0,<1H OCEAN
-122.36,37.92,52,215,41.0,126,43,1.3929,129415.01,NEAR BAY
-118.44,34.18,36,2077,496.0,1206,528,2.2326,213381.0,<1H OCEAN
-117.81,33.63,17,4477,610.0,1798,612,8.1093,357175.02,<1H OCEAN
-122.22,38.08,37,4590,857.0,2920,832,3.436,137066.0,NEAR BAY
-117.08,32.63,33,2891,793.0,1607,754,2.1281,134130.0,NEAR OCEAN
-122.29,40.44,30,1270,365.0,840,324,1.3904,62800.0,INLAND
-124.16,40.78,50,2285,403.0,837,353,2.5417,93113.01,NEAR OCEAN
-118.35,34.13,39,1610,278.0,511,278,4.3333,430766.19,<1H OCEAN
-122.26,37.57,23,7995,1254.0,3484,1198,6.5948,365607.1,NEAR BAY
-117.23,33.83,2,1424,251.0,681,192,4.0833,170193.0,INLAND
-122.59,38.43,20,2791,546.0,785,512,3.4561,192552.0,<1H OCEAN
-118.38,34.04,31,2846,727.0,2120,672,2.7226,254403.01,<1H OCEAN
-117.96,33.87,35,1972,367.0,1152,356,3.7222,193826.0,<1H OCEAN
-118.19,34.02,44,2702,770.0,3260,721,2.3575,145739.0,<1H OCEAN
-122.0,38.36,34,2735,539.0,1390,491,2.7262,100814.0,INLAND
-116.99,32.71,21,3049,582.0,2355,585,3.8904,151944.0,NEAR OCEAN
-121.78,37.68,17,3112,872.0,1392,680,3.0222,160186.0,INLAND
-121.26,38.68,4,3080,827.0,1195,683,2.7477,137744.0,INLAND
-117.72,33.61,26,2033,463.0,618,450,2.5685,119665.01,<1H OCEAN
-121.38,38.69,35,2943,554.0,1460,510,2.6713,113758.0,INLAND
-120.95,39.93,26,2023,385.0,922,365,2.8125,78228.0,INLAND
-122.47,37.5,18,2297,416.0,1086,381,4.875,390519.07,NEAR OCEAN
-118.02,33.76,27,2905,587.0,1781,561,4.25,201791.0,<1H OCEAN
-122.49,37.74,52,2189,433.0,1147,420,3.4583,312047.0,NEAR OCEAN
-118.19,33.97,30,1790,556.0,1827,520,1.7562,162174.0,<1H OCEAN
-118.02,33.84,35,3473,563.0,2091,580,4.4821,199785.0,<1H OCEAN
-117.31,34.04,5,2785,577.0,1310,536,3.39,125265.0,INLAND
-118.04,34.08,35,1148,258.0,975,253,4.037,175447.0,<1H OCEAN
-119.2,34.26,25,2203,367.0,1194,377,5.4087,277400.0,NEAR OCEAN
-117.99,33.84,31,2982,547.0,1895,570,4.9115,203231.0,<1H OCEAN
-118.2,34.13,52,2035,459.0,2589,438,3.5349,189918.0,<1H OCEAN
-121.85,36.6,41,3138,717.0,1890,642,2.4864,163722.0,<1H OCEAN
-118.11,34.08,42,3172,644.0,1829,642,3.3966,212900.0,<1H OCEAN
-117.97,33.83,16,2035,564.0,1118,503,3.2546,190401.0,<1H OCEAN
-117.15,32.76,37,1921,502.0,811,472,2.75,195002.0,NEAR OCEAN
-117.81,33.66,20,2851,490.0,1192,463,5.8752,288179.01,<1H OCEAN
-116.97,32.79,32,1255,338.0,782,302,2.6635,152860.0,<1H OCEAN
-122.23,37.8,51,1590,414.0,949,392,1.9028,129822.0,NEAR BAY
-119.78,36.8,34,3426,623.0,1938,647,2.8994,75873.0,INLAND
-122.01,37.53,27,1890,303.0,889,314,5.7057,271720.0,NEAR BAY
-118.89,34.22,20,3878,665.0,1651,591,5.5402,282236.0,<1H OCEAN
-124.17,40.77,30,1895,366.0,990,359,2.2227,75174.0,NEAR OCEAN
-120.96,37.67,17,2434,511.0,1558,546,2.9219,119854.0,INLAND
-122.14,37.73,52,2024,320.0,823,334,5.0,278337.08,NEAR BAY
-121.62,39.15,36,2321,455.0,1168,489,3.0962,103388.0,INLAND
-116.54,33.87,16,3648,1035.0,1687,581,1.9167,94881.0,INLAND
-118.41,34.0,35,684,161.0,381,159,2.8393,290963.01,<1H OCEAN
-118.14,33.79,23,2573,688.0,1478,604,3.4833,231459.02,NEAR OCEAN
-117.96,33.85,35,1175,191.0,568,186,4.125,207332.0,<1H OCEAN
-118.05,33.83,24,4316,678.0,2286,665,5.7018,257678.0,<1H OCEAN
-122.14,37.9,32,5738,746.0,2099,732,10.3224,495362.94,NEAR BAY
-117.95,34.09,18,1179,324.0,1296,331,2.851,168709.0,<1H OCEAN
-117.66,35.61,5,5735,932.0,2623,862,4.8494,141620.0,INLAND
-118.22,34.14,52,2298,406.0,1203,387,5.5291,342229.01,<1H OCEAN
-118.38,34.04,45,767,130.0,254,118,6.2895,427588.4,<1H OCEAN
-118.09,33.89,42,991,,717,219,4.0926,181159.0,<1H OCEAN
-121.37,38.57,16,3895,896.0,1762,855,2.6635,128300.0,INLAND
-118.39,34.17,26,6429,1611.0,2806,1491,3.1929,266268.02,<1H OCEAN
-121.38,36.85,13,4115,782.0,2903,747,3.7316,210868.0,INLAND
-122.1,37.66,36,1305,225.0,768,234,4.275,197217.0,NEAR BAY
-122.43,37.43,17,11999,2249.0,5467,1989,4.8405,413084.19,NEAR OCEAN
-117.3,33.07,16,3147,765.0,2165,690,3.5585,228976.01,NEAR OCEAN
-122.49,37.59,35,2683,475.0,1498,484,5.1282,297543.0,NEAR OCEAN
-118.31,34.05,40,1667,365.0,1161,384,3.1406,191228.0,<1H OCEAN
-118.42,34.0,45,1807,355.0,883,371,5.0357,352901.05,<1H OCEAN
-122.02,37.59,18,1165,333.0,855,319,3.6923,207684.0,NEAR BAY
-116.39,33.72,19,7646,1618.0,2496,1075,3.5569,158344.04,INLAND
-124.15,40.78,41,2127,358.0,911,349,3.1711,111925.0,NEAR OCEAN
-119.29,34.44,34,4314,878.0,2361,831,3.2279,250374.01,NEAR OCEAN
-122.17,37.73,46,2163,470.0,925,435,3.25,190962.0,NEAR BAY
-117.44,33.93,33,1371,236.0,715,227,4.375,133087.0,INLAND
-117.99,34.06,32,2491,616.0,2660,595,2.564,150746.0,INLAND
-122.29,37.81,46,12,4.0,18,7,0.4999,207718.08,NEAR BAY
-118.42,34.0,14,3771,1180.0,2355,978,3.1603,328366.02,<1H OCEAN
-121.82,37.73,47,127,23.0,51,21,4.3472,156103.0,INLAND
-122.03,37.54,16,4458,856.0,3038,870,5.0739,238711.0,NEAR BAY
-122.7,38.45,39,2015,335.0,640,315,4.1734,238781.0,<1H OCEAN
-117.31,34.14,44,1487,273.0,972,281,3.2292,99514.0,INLAND
-117.98,34.08,17,3640,830.0,3537,807,3.4784,149436.0,INLAND
-121.99,38.27,16,4138,758.0,1762,723,3.1979,132996.0,INLAND
-118.22,33.92,32,1263,333.0,1789,346,1.9957,111478.0,<1H OCEAN
-117.92,34.06,35,2894,467.0,1420,479,5.184,222733.0,<1H OCEAN
-119.85,36.97,13,2872,477.0,1607,481,4.475,108214.0,INLAND
-118.27,34.14,10,1060,332.0,1025,288,3.0074,210049.0,<1H OCEAN
-122.66,38.27,16,1523,308.0,477,315,2.1696,163132.0,<1H OCEAN
-118.48,34.04,49,3780,741.0,1435,690,4.3158,441178.35,<1H OCEAN
-117.99,33.84,34,2079,343.0,1379,352,5.103,209522.0,<1H OCEAN
-121.25,39.17,9,999,189.0,411,176,2.125,101794.0,INLAND
-117.05,32.67,32,4227,785.0,2842,795,3.9646,145287.0,NEAR OCEAN
-121.29,37.97,52,2995,555.0,1392,503,1.7794,88943.0,INLAND
-117.08,33.82,6,1771,293.0,935,279,4.065,157499.01,INLAND
-118.29,33.99,43,1902,398.0,1153,363,1.9375,102555.0,<1H OCEAN
-121.06,39.22,52,1749,422.0,837,391,2.325,109348.0,INLAND
-118.38,33.96,44,2395,458.0,1287,450,4.6923,326469.0,<1H OCEAN
-117.18,32.78,21,4185,1018.0,3122,993,3.0481,206526.0,NEAR OCEAN
-118.14,34.01,46,1746,447.0,1296,392,2.3929,170190.0,<1H OCEAN
-122.34,37.59,44,1395,269.0,736,288,5.6206,347774.03,NEAR OCEAN
-121.8,37.69,17,3956,639.0,2222,662,5.4324,212368.0,INLAND
-122.58,38.08,27,10839,1637.0,4406,1623,5.615,296374.0,NEAR BAY
-122.22,38.1,38,931,181.0,566,207,3.0221,137464.0,NEAR BAY
-118.04,34.1,39,2302,412.0,1590,406,4.8017,268444.0,INLAND
-118.21,33.83,38,793,193.0,601,187,2.8837,179279.0,NEAR OCEAN
-118.27,34.24,30,2180,369.0,1050,390,6.3688,343726.05,<1H OCEAN
-119.12,36.05,27,1575,321.0,1063,317,2.1477,62676.0,INLAND
-118.11,33.75,24,1608,314.0,592,314,5.0926,386671.26,NEAR OCEAN
-117.94,33.67,26,2552,314.0,925,323,8.1839,362789.1,<1H OCEAN
-118.54,34.28,18,5481,780.0,2477,764,6.7248,315972.06,<1H OCEAN
-122.04,37.35,28,3250,485.0,1328,473,7.4729,423326.19,<1H OCEAN
-121.99,37.36,32,1754,324.0,917,330,4.6761,251886.0,<1H OCEAN
-117.39,34.04,27,2919,549.0,1841,564,2.8682,106443.0,INLAND
-122.23,37.79,43,5963,1344.0,4367,1231,2.1917,187387.01,NEAR BAY
-121.54,38.58,30,4648,1252.0,2524,1089,1.3177,89160.0,INLAND
-118.29,34.02,21,1641,491.0,1526,453,2.087,134359.0,<1H OCEAN
-117.87,33.83,27,2287,,1140,351,5.6163,270896.0,<1H OCEAN
-118.17,34.03,31,1014,252.0,1064,247,2.4167,144953.0,<1H OCEAN
-121.24,38.78,11,1851,352.0,1049,369,3.5288,139026.0,INLAND
-118.13,34.13,39,2099,397.0,1500,380,4.8304,254892.03,<1H OCEAN
-117.09,32.76,29,1650,496.0,882,445,2.2287,142937.0,NEAR OCEAN
-120.84,35.32,17,4197,802.0,1656,732,3.526,262987.0,NEAR OCEAN
-121.85,37.26,16,2312,303.0,1158,295,7.4323,358666.09,<1H OCEAN
-117.18,32.95,4,19001,2688.0,8980,2441,6.3237,288962.01,<1H OCEAN
-116.45,33.8,9,5534,1206.0,2283,1008,3.6161,145625.03,INLAND
-117.25,33.0,14,2518,458.0,931,414,5.8393,367595.16,NEAR OCEAN
-122.13,37.68,43,1676,340.0,924,328,3.6,179272.0,NEAR BAY
-121.94,37.34,42,2174,420.0,1304,464,3.1429,228289.0,<1H OCEAN
-121.86,37.66,22,3634,664.0,1699,640,4.1597,213819.0,INLAND
-117.76,34.06,30,1700,504.0,1719,459,2.227,114374.0,INLAND
-117.02,32.7,22,2756,516.0,1849,486,4.1837,144386.0,NEAR OCEAN
-124.01,40.97,21,1513,319.0,943,301,3.538,117082.0,<1H OCEAN
-122.94,38.49,37,3169,719.0,777,344,2.7072,147818.0,<1H OCEAN
-117.26,33.19,4,2342,595.0,1518,545,2.9469,183167.0,NEAR OCEAN
-117.59,34.02,14,1463,261.0,881,245,4.7857,152924.0,INLAND
-122.19,37.82,32,1835,264.0,635,263,8.317,423542.13,NEAR BAY
-122.44,37.75,52,3114,637.0,1144,591,4.0,355916.01,NEAR BAY
-118.28,34.01,46,441,167.0,621,144,1.8824,118252.0,<1H OCEAN
-117.15,32.72,51,1321,,781,499,1.3071,165274.0,NEAR OCEAN
-122.43,37.72,50,2912,562.0,1989,537,3.6667,244390.0,NEAR BAY
-117.86,34.24,52,803,267.0,628,225,4.1932,218466.0,INLAND
-121.45,37.72,2,2239,321.0,766,219,5.75,206568.0,INLAND
-118.67,34.27,15,3221,659.0,1390,607,3.5313,209580.0,<1H OCEAN
-118.32,34.09,44,2666,,2297,726,1.676,208847.01,<1H OCEAN
-122.2,37.88,36,1065,160.0,398,155,7.7736,413675.17,NEAR BAY
-117.07,32.69,29,1429,293.0,1091,317,3.4609,123374.0,NEAR OCEAN
-120.9,39.95,20,1349,238.0,601,203,3.5417,98182.0,INLAND
-118.48,34.26,36,1770,296.0,938,304,5.749,257176.0,<1H OCEAN
-118.54,34.22,34,2193,513.0,1299,497,3.6187,219883.0,<1H OCEAN
-121.84,37.66,13,13182,2074.0,4847,1950,5.6417,243658.0,INLAND
-119.69,36.38,25,1688,302.0,879,277,3.3214,91275.0,INLAND
-118.11,33.92,32,1016,190.0,729,177,4.3,185599.0,<1H OCEAN
-120.69,36.84,18,902,195.0,771,174,2.2083,80365.0,INLAND
-118.23,33.76,21,49,14.0,29,16,5.0,321732.11,NEAR OCEAN
-122.27,37.78,45,1169,263.0,723,286,3.9444,228736.02,NEAR BAY
-117.72,33.53,14,1672,295.0,704,293,5.1129,296810.07,<1H OCEAN
-117.18,32.69,37,3112,716.0,1304,674,3.2121,320613.12,NEAR OCEAN
-119.78,36.31,14,1287,291.0,737,269,3.1667,80631.0,INLAND
-122.22,37.77,40,494,114.0,547,135,2.8015,126002.0,NEAR BAY
-119.56,36.1,25,1093,262.0,893,252,2.13,60529.0,INLAND
-118.27,34.0,43,1258,381.0,1276,358,1.8917,107032.0,<1H OCEAN
-121.79,38.01,17,4032,814.0,1749,618,3.1728,140292.0,INLAND
-118.49,34.01,28,651,252.0,333,174,1.9722,297592.01,<1H OCEAN
-121.77,37.68,44,495,112.0,277,109,2.6667,147429.0,INLAND
-118.39,34.28,24,4694,820.0,3566,777,4.4818,212363.0,<1H OCEAN
-118.02,33.83,26,3616,892.0,2257,821,3.1497,197418.0,<1H OCEAN
-118.21,33.79,44,121,29.0,153,30,2.1964,164289.05,NEAR OCEAN
-121.44,38.58,42,2334,435.0,892,446,3.0208,100120.0,INLAND
-117.86,33.87,19,1591,279.0,891,237,5.6573,261026.0,<1H OCEAN
-118.35,34.08,52,2877,721.0,1186,704,3.2645,345224.08,<1H OCEAN
-122.38,40.54,36,1216,240.0,647,228,2.6944,95677.0,INLAND
-119.79,34.44,25,1479,314.0,977,309,4.1797,294989.01,NEAR OCEAN
-121.27,37.96,52,583,114.0,310,93,2.5625,93003.0,INLAND
-120.02,39.24,32,1347,444.0,825,303,1.8269,98065.0,INLAND
-120.15,39.2,14,1382,242.0,141,66,4.1016,185107.02,INLAND
-118.31,33.88,32,2421,671.0,1491,587,3.5644,237003.0,<1H OCEAN
-117.99,34.0,26,2988,397.0,1371,415,6.6988,333137.07,<1H OCEAN
-122.0,38.23,1,2062,343.0,872,268,5.2636,174729.0,INLAND
-122.07,37.91,28,1731,295.0,810,295,5.0391,262072.03,NEAR BAY
-117.42,34.1,18,3977,809.0,2231,742,4.1399,134615.0,INLAND
